timestamp,value,label
0,-0.07736359615205535,0
60,0.05627131239524455,0
120,0.1277765302032954,0
180,-0.02018727863292354,0
240,0.009613557399700141,0
300,-0.046516272705145564,0
360,0.11906397625008813,0
420,0.03438095506818009,0
480,-0.10802638084551494,0
540,1.7458448313436188,1
600,0.13573119376170886,0
660,0.02438575266068909,0
720,0.025457858466245837,0
780,0.10784673117162713,0
840,0.21592195252199858,0
900,0.08826842325222531,0
960,0.14948562920012315,0
1020,0.2424259628873319,0
1080,0.1801295505306617,0
1140,0.23888625584442194,0
1200,0.12684414683404582,0
1260,0.17558236218236226,0
1320,0.18448004399183932,0
1380,1.7458448313436188,1
1440,0.05323090940498467,0
1500,0.2185928393811791,0
1560,0.12108553418013104,0
1620,0.2041340065765334,0
1680,0.2325603484041654,0
1740,0.14516916195141819,0
1800,0.11918393880385406,0
1860,0.11841501564282263,0
1920,0.307306963042977,0
1980,0.29989179518950826,0
2040,0.3019783993744412,0
2100,0.19414684392986908,0
2160,0.29326684327523456,0
2220,0.15237719961654667,0
2280,0.27753947043767524,0
2340,0.34120748620425045,0
2400,0.1871541706000555,0
2460,1.7458448313436188,1
2520,0.16222370727013985,0
2580,0.23601296948779016,0
2640,0.3709662202594737,0
2700,0.3053522137714824,0
2760,1.7458448313436188,1
2820,0.39117299582082177,0
2880,0.34348881267169534,0
2940,0.3394340094556797,0
3000,0.2726691593831677,0
3060,0.34690912750326536,0
3120,0.34999303927099934,0
3180,0.48386879084505763,0
3240,0.34321653828050475,0
3300,0.2914234721604499,0
3360,0.26870302066662327,0
3420,0.4753472521466186,0
3480,0.3506789726865473,0
3540,0.4910907373462602,0
3600,1.0670445940188018,1
3660,1.7458448313436188,1
3720,1.1271698723990302,1
3780,-1.1927702084812368,1
3840,-1.2106940297290358,1
3900,-1.1928155784947996,1
3960,1.7458448313436188,1
4020,-1.225513420806083,1
4080,-1.1290850938358794,1
4140,-1.136198570225654,1
4200,0.4299356358346383,0
4260,1.7458448313436188,1
4320,0.455974183729385,0
4380,0.592996868231643,0
4440,0.5214587570645668,0
4500,0.3241131098540772,0
4560,0.4920252680618409,0
4620,0.36681569982007367,0
4680,0.5096304693214472,0
4740,0.4061086089729839,0
4800,0.45005886393337036,0
4860,0.579509740908143,0
4920,0.5757835613314218,0
4980,0.46146697916840423,0
5040,0.6034588218693645,0
5100,0.5730047189085212,0
5160,0.5108989565705438,0
5220,0.5285030377401633,0
5280,0.5261562952596015,0
5340,0.4750069702172339,0
5400,0.5844795695902594,0
5460,0.5138084705326602,0
5520,0.7177204612295107,0
5580,0.5191471390376143,0
5640,0.595647391094888,0
5700,0.49586953984186977,0
5760,0.6545094041410036,0
5820,0.7228345417644714,0
5880,0.6160442823105663,0
5940,0.6912332012693374,0
6000,0.5339547605354251,0
6060,0.663493570910558,0
6120,0.6413811312153799,0
6180,0.5494477776772759,0
6240,0.6897506107833331,0
6300,0.5918283427235806,0
6360,0.7004967990027718,0
6420,0.7129242310484066,0
6480,0.7611610061257423,0
6540,0.7378253398502009,0
6600,0.6555109624208265,0
6660,1.7458448313436188,1
6720,0.6624498375136182,0
6780,0.6727224993839072,0
6840,0.6595696032749057,0
6900,0.6952763471419074,0
6960,0.7521169555107109,0
7020,0.7410507658721508,0
7080,0.6067927039510771,0
7140,0.7445771542571552,0
7200,0.7883409128633073,0
7260,0.8313991858037636,0
7320,1.7458448313436188,1
7380,0.8905031505005856,0
7440,0.6470401427764894,0
7500,0.9159018994685881,0
7560,0.7974636303531033,0
7620,0.7510445569372073,0
7680,0.7391078241937498,0
7740,0.7536735732450336,0
7800,0.7341558917511819,0
