timestamp,value,label
0,-0.03640431392718341,0
60,-0.13634157452795648,0
120,-0.02637683152773562,0
180,-0.00388155809946883,0
240,0.05098159674643847,0
300,0.10311262095713367,0
360,-0.003350414787929098,0
420,0.031274624894982436,0
480,0.15080960825717,0
540,0.18498354826821245,0
600,0.007818885073842301,0
660,0.014733347130510291,0
720,0.04420077577720319,0
780,-0.07661705747675732,0
840,0.13021051956684465,0
900,0.12654541519628373,0
960,0.05213968189538262,0
1020,0.1643320281550161,0
1080,0.09158974018144998,0
1140,0.24015389702906514,0
1200,0.1717442922454097,0
1260,0.04088665282175477,0
1320,0.013403413518081282,0
1380,0.11167020712592486,0
1440,0.18454596598338255,0
1500,0.034885534197960776,0
1560,0.2694457161923821,0
1620,0.24019143423643283,0
1680,0.0945046382267826,0
1740,0.27383996662910204,0
1800,0.2329886936354117,0
1860,0.30203831585454505,0
1920,0.2573687128471708,0
1980,0.06536447633093412,0
2040,0.2472341070023724,0
2100,0.25090837739302463,0
2160,0.158295706230913,0
2220,0.26884320525214384,0
2280,1.7055800484391344,1
2340,0.34187969451523814,0
2400,0.43199259471507856,0
2460,0.349824681868953,0
2520,1.7055800484391344,1
2580,0.3328570505309494,0
2640,0.29859280384022346,0
2700,0.23783281306938467,0
2760,0.2593276857261526,0
2820,0.26076007609944296,0
2880,0.2630635351898011,0
2940,0.3195845112783592,0
3000,0.25991185087558305,0
3060,0.26690097514673977,0
3120,0.3421906959643305,0
3180,0.17554803191172086,0
3240,0.36981215794494016,0
3300,0.2718298792362216,0
3360,0.32073554474095073,0
3420,0.2916470465154767,0
3480,0.27445123706230246,0
3540,0.24183004730524418,0
3600,0.5055473900002738,0
3660,0.26339902172979757,0
3720,0.5048946469045137,0
3780,0.40953034473120564,0
3840,0.37215438193889216,0
3900,0.4757340217224446,0
3960,0.3331233631259911,0
4020,0.48522072477200157,0
4080,0.48493559179132506,0
4140,0.49733625451700725,0
4200,0.44167469973806633,0
4260,0.45059447750763876,0
4320,0.4206707549362951,0
4380,0.6048970851431466,0
4440,0.6001001502112953,0
4500,0.5272565385857473,0
4560,0.3871041002056401,0
4620,0.4163006611362704,0
4680,0.4907970159710734,0
4740,0.4541139036427173,0
4800,0.4570174336870323,0
4860,0.44127504189324374,0
4920,0.57311921023291,0
4980,0.5209937789898058,0
5040,0.501119680206154,0
5100,0.505585896516294,0
5160,0.6123365587575651,0
5220,0.5492537860595089,0
5280,0.5432238573032798,0
5340,0.5028090066468335,0
5400,1.7055800484391344,1
5460,0.5244252708519832,0
5520,0.5591235769504013,0
5580,0.6524900860782743,0
5640,1.7055800484391344,1
5700,0.6175166277111304,0
5760,0.6395794900314788,0
5820,0.5295971406363815,0
5880,0.538915685202706,0
5940,1.7055800484391344,1
6000,0.6503670058908586,0
6060,0.7102673649278947,0
6120,0.5966385742294487,0
6180,0.6741656530994398,0
6240,0.6368083230614334,0
6300,0.7245692638434411,0
6360,0.7040834860220128,0
6420,0.7342832985852941,0
6480,0.6765663348837846,0
6540,0.6621846328662814,0
6600,0.6320647168214493,0
6660,0.6104023629280091,0
6720,0.6466805007334784,0
6780,1.7055800484391344,1
6840,0.7102088529368055,0
6900,0.8100332435575073,0
6960,0.6145401510785098,0
7020,0.747779913970563,0
7080,0.838317558803944,0
7140,0.8459887338860054,0
7200,0.7741285615756845,0
7260,0.8582565702875509,0
7320,0.8440381945452131,0
7380,0.7881548440713285,0
7440,0.8458924974917664,0
7500,0.7350559976933996,0
7560,0.8544138691217362,0
7620,0.6948277095228207,0
7680,0.7281252872219384,0
7740,0.8848187898050723,0
7800,0.8061876093471334,0
7860,0.8187283048511707,0
7920,0.8980179162513042,0
7980,0.7821358989955144,0
8040,0.7601338359655972,0
8100,0.7849735150675856,0
8160,0.7729723618661553,0
8220,0.7213479810815329,0
8280,0.8334481834506272,0
8340,0.8602228572462747,0
8400,0.8238731541396841,0
8460,1.7055800484391344,1
8520,0.8975185908347938,0
8580,1.0257691995581255,0
8640,1.7055800484391344,1
8700,0.790148423981368,0
8760,0.8678901568988693,0
8820,0.8517190108570833,0
8880,1.7055800484391344,1
8940,0.9715961385882885,0
9000,0.8872329912833705,0
9060,0.964249687701434,0
9120,0.9740543872636767,0
9180,0.88342216109857,0
9240,0.9436291788640396,0
9300,0.9036116268040075,0
9360,1.0477425834537248,0
9420,0.991814839697675,0
9480,1.0095926187456294,0
9540,0.9604186670235704,0
9600,0.9709275483228682,0
9660,0.9643836562965562,0
9720,1.1047723331780905,0
9780,0.96635232522679,0
9840,0.9744334440182557,0
9900,0.9233554139547517,0
9960,0.9910210143348552,0
10020,1.7055800484391344,1
10080,0.9152917618828956,0
10140,1.0642464260770126,0
10200,0.9779859673655462,0
10260,0.9902104278660039,0
10320,0.9578556782143475,0
10380,1.0208789680562833,0
10440,1.1121030520923905,0
10500,1.0812860616217579,0
10560,0.9898180047811747,0
10620,1.0259060373220663,0
10680,1.055307114204189,0
10740,1.1531141027572966,0
10800,1.2519392099734254,0
10860,1.0469333578870887,0
10920,1.1403658647053718,0
10980,1.0683730971137004,0
11040,1.2513161441362135,0
11100,1.0233923287141349,0
11160,1.0875672177916924,0
11220,1.0630186402564046,0
11280,1.117703866177634,0
11340,1.1134917970050155,0
11400,1.1132412350383316,0
11460,1.0325350084010156,0
11520,1.1830602420218188,0
11580,1.0636492216958213,0
11640,1.202517412854017,0
11700,1.7055800484391344,1
11760,1.0861067493836434,0
11820,1.2222716116047898,0
11880,1.191339790901169,0
11940,1.149747434473685,0
12000,1.1918714776196802,0
12060,1.2433342796251883,0
12120,1.1372099922264247,0
12180,1.1275128634129266,0
12240,1.0414177479361186,0
12300,1.2012796416335787,0
12360,1.299368642408834,0
12420,1.1706251988293828,0
12480,1.7055800484391344,1
12540,1.2902536177467796,0
12600,1.2146992074837244,0
12660,1.2074939785346588,0
12720,1.2662630745837888,0
12780,1.1308974596283825,0
12840,1.2053681187748055,0
12900,1.2042793566001235,0
12960,1.371981256282509,0
13020,1.2390944845305052,0
13080,1.1817146607641111,0
13140,1.2893964464513394,0
13200,1.2420109664280339,0
13260,1.2773263863363087,0
13320,1.1597873646358818,0
13380,1.2515746506273349,0
13440,1.2606096883864701,0
13500,1.1903278576301075,0
13560,1.3495820811946482,0
13620,1.2527950555723337,0
13680,1.268914739305054,0
13740,1.187672758735272,0
13800,1.3317829561739793,0
13860,1.166813476251405,0
13920,1.3388848054252551,0
13980,1.3016537127245844,0
14040,1.2415811593287334,0
14100,1.3123315931001986,0
14160,1.287025688438428,0
14220,1.2469933894962535,0
14280,1.3135928991180252,0
14340,1.2278517816372423,0
14400,1.212907323303717,0
14460,1.2666764941495638,0
14520,1.7055800484391344,1
14580,1.2443560186268978,0
14640,1.3656124057283439,0
14700,1.4294274107127902,0
14760,1.3861417604009565,0
14820,1.193993029826636,0
14880,1.2521524528762276,0
14940,1.3062501858314928,0
15000,1.256980998048679,0
15060,1.297904441526047,0
15120,1.2896917695713745,0
15180,1.27065741146284,0
15240,1.268930974411048,0
15300,1.2540629769418343,0
15360,1.4778037965134052,0
15420,1.4348932673148447,0
15480,1.3805061202440279,0
15540,1.314491671289032,0
15600,1.4338944657933157,0
15660,1.4245899118725451,0
15720,1.33423207944652,0
15780,1.3660380200813131,0
15840,1.4126069347340415,0
15900,1.3744974924853017,0
15960,1.463592480953836,0
16020,1.394998939434958,0
16080,1.5418045991707987,0
16140,1.2748134879783308,0
16200,1.3291627739296685,0
16260,1.386478840057241,0
16320,1.5133553868034615,0
16380,1.201378281878521,0
16440,1.2585194618188567,0
16500,1.336923154332554,0
16560,1.2590892479601754,0
16620,1.3707963782973533,0
16680,1.4811568914831004,0
16740,1.4962145217253382,0
16800,1.454257198557483,0
16860,1.2628448314298915,0
16920,1.3533075501598524,0
16980,1.3090045379401272,0
17040,1.35204913554773,0
17100,1.331905918388318,0
17160,1.5204800681021649,0
17220,1.3750782049412744,0
17280,1.4496646712894843,0
17340,1.5895829503843548,0
17400,1.5027138861008495,0
17460,1.3664146341642764,0
17520,1.5431874303686186,0
17580,1.7055800484391344,1
17640,1.3734479705855216,0
17700,1.4954247752353291,0
17760,1.5663585652234535,0
17820,1.47666010709169,0
17880,1.494829506304415,0
17940,1.4772003081253509,0
18000,1.385838870665606,0
18060,1.5715619809982564,0
18120,1.383190105139161,0
18180,1.2504932709729946,0
18240,1.5150448724344838,0
18300,1.4660005259808788,0
18360,1.5129392673437208,0
18420,1.4157817583210235,0
18480,1.368776480016509,0
18540,1.374373752898378,0
18600,1.4992142380796056,0
18660,1.440599194164814,0
18720,1.6142092104415722,0
18780,1.507542861916603,0
18840,1.4005235054337724,0
