timestamp,value,label
0,0.07129213625776824,0
60,-0.023512716171883136,0
120,0.08591316348514065,0
180,0.07857765849341476,0
240,0.07620924281768252,0
300,0.05059699676077031,0
360,0.1085889123152905,0
420,0.004900384171963982,0
480,1.7529014519218653,1
540,0.04761109286796303,0
600,-0.0031942028377667762,0
660,0.14874727090019985,0
720,0.11058808110366637,0
780,0.09965234417763169,0
840,0.08167344469539503,0
900,-0.013867142626784484,0
960,0.004459481890996916,0
1020,0.18484938745707796,0
1080,-0.01752124489946355,0
1140,-0.006892137946351587,0
1200,0.13343791684701556,0
1260,-0.031811021103989943,0
1320,0.11374952866396998,0
1380,0.12223691268621684,0
1440,0.20004771611368471,0
1500,0.13706576048140978,0
1560,0.10673517524531152,0
1620,0.20301848734456712,0
1680,0.4359007742752372,0
1740,0.12498021845057905,0
1800,0.19728582978808634,0
1860,0.08452039156537705,0
1920,0.27549229396375596,0
1980,0.18366594284861376,0
2040,1.7529014519218653,1
2100,0.1418760681223898,0
2160,0.17495005861251783,0
2220,0.22339466820995008,0
2280,0.4185164424554064,0
2340,0.21941336907999326,0
2400,0.37144404536631825,0
2460,0.11150049566438945,0
2520,0.3888567996089336,0
2580,0.41237059585093727,0
2640,0.2622755987166241,0
2700,0.2943804636038071,0
2760,0.22216082529369924,0
2820,0.41054008479397236,0
2880,0.22793742746297424,0
2940,0.3878366249341865,0
3000,0.3287469844088231,0
3060,0.26515609426363806,0
3120,0.35988312334156086,0
3180,0.3845937069648082,0
3240,0.3136801044670714,0
3300,0.35702777736596575,0
3360,0.2847017655841102,0
3420,0.38281271669569394,0
3480,0.47661634601446223,0
3540,0.37007003935611027,0
3600,0.4387749682377821,0
3660,0.3255513743673179,0
3720,0.468155971141686,0
3780,0.39652328637319034,0
3840,0.5665166263286326,0
3900,0.4776262332481486,0
3960,0.3925073413083833,0
4020,0.5473148310294221,0
4080,0.4800433212037114,0
4140,0.4015370640974048,0
4200,0.44168216777132274,0
4260,0.4116233028325334,0
4320,0.5054035885161793,0
